study_id,animal_id,group_number,group_name,sex,dose_mgkg_day,tissue,finding,grade,grade_text,distribution,comment
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Kidney,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Lung,Infiltration Granulocytic,1,Mild,perivascular; focal,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Lung,Inflammation,1,Mild,chronic; focal; with hemoglobin crystals,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Lung,Macrophages Intra-Alveolar,1,Mild,focal/multifocal; foamy,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Peyer'S Patch,Mineralization,1,Mild,multifocal,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Spleen,Congestion,1,Mild,red pulp; diffuse,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Tongue,Hemorrhage,1,Mild,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-3004,3,20 mg/kg PCDRUG,M,20.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Femur",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Epididymis,Aspermia,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Adrenal",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Prostate",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Heart,Inflammation,1,Mild,chronic; myocardium; focal; septum,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Kidney,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Liver,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Lung,Macrophages Intra-Alveolar,1,Mild,focal/multifocal,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Peyer'S Patch,Mineralization,1,Mild,multifocal,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Spleen,Congestion,1,Mild,red pulp; diffuse,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Testis,Azoospermia,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-3005,3,20 mg/kg PCDRUG,M,20.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Femur",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Adrenal",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Prostate",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Kidney,Cyst,1,Mild,medulla; focal,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Liver,Inflammation,1,Mild,chronic; triade; focal,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Lung,Macrophages Intra-Alveolar,1,Mild,focal/multifocal,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Peyer'S Patch,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Spleen,Pigmentation,1,Mild,red pulp; diffuse,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-3006,3,20 mg/kg PCDRUG,M,20.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Femur",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Adrenal",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Prostate",Inflammation,2,Moderate,chronic; ventral,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Parotid",Metaplasia,1,Mild,mucinous; multifocal,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Heart,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Kidney,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Larynx,Inflammation,1,Mild,chronic; focal; laryngeal glands,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Liver,Inflammation,1,Mild,chronic; triade; focal,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Liver,Necrosis,1,Mild,multifocal,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Lung,Infiltration Granulocytic,1,Mild,perivascular; focal,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Peyer'S Patch,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Spleen,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Thymus,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Tongue,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Trachea,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Ureter,No Remarkable Findings,,,,
PC201708,PC201708-3007,3,20 mg/kg PCDRUG,M,20.0,Urinary Bladder,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Artery, Aorta",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Femur",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Bone Marrow, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Bone, Sternum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Brain,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Epididymis,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Esophagus,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Eye,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Adrenal",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Coagulating",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Harderian",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Mammary",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Parathyroid",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Pituitary",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Prostate",Inflammation,1,Mild,acute; dorsolateral; focal,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Parotid",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Sublingual",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Salivary, Submandibular",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Seminal Vesicle",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Gland, Thyroid",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Heart,Inflammation,1,Mild,chronic; myocardium; focal; right ventricle,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Joint, Hip",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Kidney,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Cecum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Colon",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Large Intestine, Rectum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Larynx,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Liver,Necrosis,1,Mild,multifocal,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Lung,Inflammation,1,Mild,chronic; multifocal,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Mesenteric",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Lymph Node, Popliteal",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Muscle, Quadriceps Femoris",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Optic",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Nerve, Sciatic",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Pancreas,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Peyer'S Patch,Mineralization,1,Mild,multifocal,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Skin,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Duodenum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Ileum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Small Intestine, Jejunum",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Cervical",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Lumbar",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,"Spinal Cord, Thoracic",No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Spleen,Congestion,1,Mild,red pulp; diffuse,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Spleen,Pigmentation,1,Mild,red pulp; diffuse,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Stomach,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Testis,No Remarkable Findings,,,,
PC201708,PC201708-3008,3,20 mg/kg PCDRUG,M,20.0,Thymus,No Remarkable Findings,,,,
